balance_id,account_id,snapshot_month,statement_balance_cad,credit_limit_cad,utilization_rate,minimum_payment_cad,amount_paid_cad,days_past_due
BAL2BF1981AF76F,ACC5C6330CBEAE7,2022-09-01,1500,1500,1.0,45.0,0.0,199
BALC01745E2AC7D,ACC5C6330CBEAE7,2022-10-01,1370.43,1500,0.9136,41.11,0.0,203
BAL43DEF7C9F79F,ACC5C6330CBEAE7,2022-11-01,1461.71,1500,0.9745,43.85,0.0,196
BAL515313E835C7,ACC5C6330CBEAE7,2022-12-01,1286.77,1500,0.8578,38.6,0.0,205
BAL5BE638DECADE,ACC5C6330CBEAE7,2023-01-01,1410.09,1500,0.9401,42.3,0.0,195
BAL7BEE7E453673,ACC5C6330CBEAE7,2023-02-01,1500,1500,1.0,45.0,0.0,196
BALBDFABF326C2D,ACC5C6330CBEAE7,2023-03-01,1500,1500,1.0,45.0,0.0,202
BAL9D5EB3E0F37E,ACC5C6330CBEAE7,2023-04-01,1394.16,1500,0.9294,41.82,0.0,203
BAL49B43BBB4EEA,ACC5C6330CBEAE7,2023-05-01,1353.43,1500,0.9023,40.6,0.0,201
BALB6F48E041D4B,ACC5C6330CBEAE7,2023-06-01,1231.01,1500,0.8207,36.93,0.0,191
BAL2C0A9DB2F1F2,ACC5C6330CBEAE7,2023-07-01,1214.32,1500,0.8095,36.43,0.0,198
BAL4FFABAE5AC0A,ACC5C6330CBEAE7,2023-08-01,1037.79,1500,0.6919,31.13,0.0,203
BALBCDEA6DAD840,ACC5C6330CBEAE7,2023-09-01,1309.95,1500,0.8733,39.3,0.0,205
BAL82B5317634AB,ACC5C6330CBEAE7,2023-10-01,1321.01,1500,0.8807,39.63,0.0,197
BALD8908C130A61,ACC5C6330CBEAE7,2023-11-01,1289.4,1500,0.8596,38.68,0.0,205
BAL5367A204CDEB,ACC5C6330CBEAE7,2023-12-01,1500,1500,1.0,45.0,0.0,203
BAL50C7A7F822EE,ACC5C6330CBEAE7,2024-01-01,1400.52,1500,0.9337,42.02,0.0,199
BALF9DBEC75C47A,ACC5C6330CBEAE7,2024-02-01,1460.68,1500,0.9738,43.82,0.0,205
BAL5B20900D1FE9,ACC5C6330CBEAE7,2024-03-01,1265.34,1500,0.8436,37.96,0.0,207
BALA23A93779468,ACC5C6330CBEAE7,2024-04-01,1073.46,1500,0.7156,32.2,0.0,197
BAL043EC8F5C68A,ACC5C6330CBEAE7,2024-05-01,927.36,1500,0.6182,27.82,0.0,206
BAL2AE3FCE5C482,ACC5C6330CBEAE7,2024-06-01,829.57,1500,0.553,25,0.0,201
BALEC0B1FFAB218,ACC5C6330CBEAE7,2024-07-01,728.2,1500,0.4855,25,0.0,200
BAL7B8E1293557C,ACC5C6330CBEAE7,2024-08-01,732.35,1500,0.4882,25,0.0,192
BAL7E4409543F41,ACC5C6330CBEAE7,2024-09-01,593.78,1500,0.3959,25,0.0,203
BAL10C115775B04,ACC5C6330CBEAE7,2024-10-01,844.23,1500,0.5628,25.33,0.0,201
BALCF1BAD04B8B9,ACC5C6330CBEAE7,2024-11-01,1052.12,1500,0.7014,31.56,0.0,195
BALC73FC3EDD0FB,ACC5C6330CBEAE7,2024-12-01,1070.89,1500,0.7139,32.13,0.0,192
BALF4C9B6682ACC,ACC5C6330CBEAE7,2025-01-01,1175.73,1500,0.7838,35.27,0.0,204
BAL04192B52C5F0,ACC5C6330CBEAE7,2025-02-01,1149.42,1500,0.7663,34.48,0.0,201
BAL32F60AF7C77F,ACC5C6330CBEAE7,2025-03-01,1323.62,1500,0.8824,39.71,0.0,197
BALD38E527DDE01,ACC5C6330CBEAE7,2025-04-01,1210.4,1500,0.8069,36.31,0.0,198
BALA86EB5831410,ACC7BE6A7CC47C6,2024-05-01,2182.9,3000,0.7276,65.49,0.0,0
BALFA8D2AC503CD,ACC7BE6A7CC47C6,2024-06-01,2438.02,3000,0.8127,73.14,0.0,0
BAL1BF3E70F2DDF,ACC7BE6A7CC47C6,2024-07-01,2367.18,3000,0.7891,71.02,0.0,0
BAL5DE05FFEED58,ACC7BE6A7CC47C6,2024-08-01,2411.0,3000,0.8037,72.33,0.0,0
BAL491E3B69BE3B,ACC7BE6A7CC47C6,2024-09-01,2569.37,3000,0.8565,77.08,0.0,3
BALA20D1A4DF5DF,ACC7BE6A7CC47C6,2024-10-01,2844.75,3000,0.9483,85.34,0.0,2
BALA5E6592A7840,ACC7BE6A7CC47C6,2024-11-01,2792.75,3000,0.9309,83.78,0.0,2
BAL1B1ACD139650,ACC7BE6A7CC47C6,2024-12-01,2626.8,3000,0.8756,78.8,0.0,6
BAL4B5BB3CA0FC0,ACC7BE6A7CC47C6,2025-01-01,2797.5,3000,0.9325,83.92,0.0,0
BALAD6391092E69,ACC7BE6A7CC47C6,2025-02-01,3000,3000,1.0,90.0,0.0,0
BAL1162FB6405A2,ACC7BE6A7CC47C6,2025-03-01,3000,3000,1.0,90.0,0.0,0
BAL0629C240C45C,ACC7BE6A7CC47C6,2025-04-01,3000,3000,1.0,90.0,0.0,0
BALD75F1E36393A,ACCF879C9994CD4,2022-11-01,164.99,500,0.33,25,0.0,0
BAL381C66B06FC9,ACCF879C9994CD4,2022-12-01,184.66,500,0.3693,25,0.0,4
BAL04CD6ADD8D03,ACCF879C9994CD4,2023-01-01,400.32,500,0.8006,25,0.0,0
BAL78F373B71A04,ACCF879C9994CD4,2023-02-01,500,500,1.0,25,0.0,0
BAL61C9D09680AF,ACCF879C9994CD4,2023-03-01,500,500,1.0,25,0.0,0
BAL8C864B7F6B66,ACCF879C9994CD4,2023-04-01,500,500,1.0,25,0.0,0
BAL317A4E770850,ACCF879C9994CD4,2023-05-01,500,500,1.0,25,0.0,1
BALA71A4AAC1C6A,ACCF879C9994CD4,2023-06-01,500,500,1.0,25,0.0,0
BALC648A072F798,ACCF879C9994CD4,2023-07-01,500,500,1.0,25,0.0,4
BAL4A0CF07E06EC,ACCF879C9994CD4,2023-08-01,500,500,1.0,25,0.0,2
BALC3EE2FFF144D,ACCF879C9994CD4,2023-09-01,493.16,500,0.9863,25,0.0,4
BAL512DACD22DC9,ACCF879C9994CD4,2023-10-01,500,500,1.0,25,0.0,1
BAL182CAA42D8D1,ACCF879C9994CD4,2023-11-01,500,500,1.0,25,0.0,10
BALA9C3C0AC1BD9,ACCF879C9994CD4,2023-12-01,500,500,1.0,25,0.0,0
BAL3C529B7AEA1C,ACCF879C9994CD4,2024-01-01,500,500,1.0,25,0.0,1
BAL8380791DAAA8,ACCF879C9994CD4,2024-02-01,500,500,1.0,25,0.0,2
BALE60D653E5DC0,ACCF879C9994CD4,2024-03-01,320.05,500,0.6401,25,0.0,4
BAL10700F7CE4FE,ACCF879C9994CD4,2024-04-01,500,500,1.0,25,0.0,1
BALE1A92D5E4B50,ACCF879C9994CD4,2024-05-01,497.1,500,0.9942,25,0.0,0
BALA83264A658E0,ACCF879C9994CD4,2024-06-01,500,500,1.0,25,0.0,0
BAL654F7B2984C5,ACCF879C9994CD4,2024-07-01,500,500,1.0,25,0.0,0
BAL635B7A958528,ACCF879C9994CD4,2024-08-01,373.72,500,0.7474,25,0.0,0
BALB5052172296E,ACCF879C9994CD4,2024-09-01,267.53,500,0.5351,25,0.0,4
BAL15C451D7B4F0,ACCF879C9994CD4,2024-10-01,354.23,500,0.7085,25,0.0,8
BALC492A59F7908,ACCF879C9994CD4,2024-11-01,204.09,500,0.4082,25,0.0,0
BALC86315190089,ACCF879C9994CD4,2024-12-01,46.36,500,0.0927,25,0.0,2
BAL091D44476769,ACCF879C9994CD4,2025-01-01,75.3,500,0.1506,25,0.0,0
BALE3C93ADBBC83,ACCF879C9994CD4,2025-02-01,132.06,500,0.2641,25,0.0,0
BALE9645CC2D655,ACCF879C9994CD4,2025-03-01,276.24,500,0.5525,25,0.0,5
BAL18DBB966786F,ACCF879C9994CD4,2025-04-01,284.2,500,0.5684,25,0.0,6
BALCF1C70992E54,ACCC256A6F1D565,2022-09-01,718.14,1000,0.7181,25,648.0,0
BAL21AE842E3B6F,ACCC256A6F1D565,2022-10-01,745.35,1000,0.7454,25,60.65,2
BALEDD02E4BAAA4,ACCC256A6F1D565,2022-11-01,563.38,1000,0.5634,25,363.79,0
BAL9C0E4638716B,ACCC256A6F1D565,2022-12-01,476.15,1000,0.4761,25,93.15,11
BALBFF458A7D349,ACCC256A6F1D565,2023-01-01,584.78,1000,0.5848,25,413.74,8
BAL03DCDC72A5E4,ACCC256A6F1D565,2023-02-01,473.88,1000,0.4739,25,167.9,6
BALC17DE09D13E5,ACCC256A6F1D565,2023-03-01,520.88,1000,0.5209,25,110.62,0
BAL09276C52FE60,ACCC256A6F1D565,2023-04-01,391.93,1000,0.3919,25,205.61,0
BAL2DB09BA60926,ACCC256A6F1D565,2023-05-01,302.09,1000,0.3021,25,150.91,2
BALDC1A6E78F35D,ACCC256A6F1D565,2023-06-01,183.86,1000,0.1839,25,82.3,0
BAL116628D2B8AA,ACCC256A6F1D565,2023-07-01,171.7,1000,0.1717,25,80.29,3
BAL9C2AC7629EE8,ACCC256A6F1D565,2023-08-01,131.95,1000,0.132,25,111.73,0
BAL922A7801A564,ACCC256A6F1D565,2023-09-01,356.95,1000,0.357,25,88.85,0
BAL7288536EE98A,ACCC256A6F1D565,2023-10-01,254.6,1000,0.2546,25,193.97,0
BAL4833233DFFE3,ACCC256A6F1D565,2023-11-01,155.78,1000,0.1558,25,62.91,0
BAL053D0095D4ED,ACCC256A6F1D565,2023-12-01,106.8,1000,0.1068,25,96.76,2
BAL521E2263818C,ACCC256A6F1D565,2024-01-01,327.11,1000,0.3271,25,175.78,0
BAL16E1F215AB39,ACCC256A6F1D565,2024-02-01,426.72,1000,0.4267,25,395.57,6
BAL95DF848E4D01,ACCC256A6F1D565,2024-03-01,628.94,1000,0.6289,25,31.24,0
BALED8ED97934A6,ACCC256A6F1D565,2024-04-01,616.04,1000,0.616,25,428.75,1
BAL30487E3E45FD,ACCC256A6F1D565,2024-05-01,451.73,1000,0.4517,25,351.91,0
BAL02F6B8DDA082,ACCC256A6F1D565,2024-06-01,408.34,1000,0.4083,25,327.08,0
BALBBCD8E8AF445,ACCC256A6F1D565,2024-07-01,559.34,1000,0.5593,25,122.07,1
BALFD40BA232922,ACCC256A6F1D565,2024-08-01,572.91,1000,0.5729,25,385.49,5
BALBACA6ED61A18,ACCC256A6F1D565,2024-09-01,743.45,1000,0.7435,25,322.52,9
BAL852AF23DF142,ACCC256A6F1D565,2024-10-01,677.45,1000,0.6775,25,320.14,0
BALF0B1594D70B1,ACCC256A6F1D565,2024-11-01,562.7,1000,0.5627,25,515.41,0
BAL699C9E0521DF,ACCC256A6F1D565,2024-12-01,646.32,1000,0.6463,25,35.9,4
BALDD2DE94CE216,ACCC256A6F1D565,2025-01-01,717.69,1000,0.7177,25,123.2,2
BALE5E314419C03,ACCC256A6F1D565,2025-02-01,819.98,1000,0.82,25,47.08,0
BAL28549D5A9FF0,ACCC256A6F1D565,2025-03-01,698.81,1000,0.6988,25,424.25,6
BALF143CCE1C5D9,ACCC256A6F1D565,2025-04-01,557.32,1000,0.5573,25,196.72,8
BALBB22CE81268A,ACC9DA323F8C468,2022-10-01,407.66,5000,0.0815,25,251.31,0
BALE9723FBD5009,ACC9DA323F8C468,2022-11-01,365.56,5000,0.0731,25,251.42,0
BALD0EA077C2DCE,ACC9DA323F8C468,2022-12-01,287.74,5000,0.0575,25,200.61,0
BALC701103A3CD2,ACC9DA323F8C468,2023-01-01,493.92,5000,0.0988,25,327.81,3
BAL7292D35EF06A,ACC9DA323F8C468,2023-02-01,442.25,5000,0.0885,25,343.76,6
BALFD35BFB6ABC0,ACC9DA323F8C468,2023-03-01,332.19,5000,0.0664,25,157.54,7
BAL11DB0F591386,ACC9DA323F8C468,2023-04-01,443.94,5000,0.0888,25,36.34,3
BALD3984DF1B72D,ACC9DA323F8C468,2023-05-01,578.35,5000,0.1157,25,212.94,3
BAL06925A260463,ACC9DA323F8C468,2023-06-01,489.87,5000,0.098,25,275.24,8
BAL9F24A5DB0B77,ACC9DA323F8C468,2023-07-01,715.54,5000,0.1431,25,55.11,0
BALFAC6D118711C,ACC9DA323F8C468,2023-08-01,627.76,5000,0.1256,25,540.68,0
BALE74A3F54CE80,ACC9DA323F8C468,2023-09-01,459.88,5000,0.092,25,304.35,1
BALFFC6727495CD,ACC9DA323F8C468,2023-10-01,734.76,5000,0.147,25,147.71,3
BAL05DF249E82A1,ACC9DA323F8C468,2023-11-01,572.89,5000,0.1146,25,435.47,0
BAL87C84616DA5F,ACC9DA323F8C468,2023-12-01,429.22,5000,0.0858,25,175.57,0
BAL2D21BF5D5E62,ACC9DA323F8C468,2024-01-01,306.05,5000,0.0612,25,147.38,0
BALD7C1BCA7D605,ACC9DA323F8C468,2024-02-01,306.78,5000,0.0614,25,276.81,3
BAL8939987C7E9A,ACC9DA323F8C468,2024-03-01,158.77,5000,0.0318,25,102.97,0
BALEB48E95017DB,ACC9DA323F8C468,2024-04-01,227.39,5000,0.0455,25,103.82,0
BAL6807E3EB8CCB,ACC9DA323F8C468,2024-05-01,521.8,5000,0.1044,25,397.64,4
BALB20A757BB609,ACC9DA323F8C468,2024-06-01,343.09,5000,0.0686,25,148.5,0
BALB52BB0B9603A,ACC9DA323F8C468,2024-07-01,428.1,5000,0.0856,25,227.55,5
BAL6645C3D90CAB,ACC9DA323F8C468,2024-08-01,490.31,5000,0.0981,25,138.79,0
BAL5B2F3EADD52A,ACC9DA323F8C468,2024-09-01,447.15,5000,0.0894,25,163.17,0
BAL7C3F831B0573,ACC9DA323F8C468,2024-10-01,448.01,5000,0.0896,25,425.05,0
BAL15CAB0853A81,ACC9DA323F8C468,2024-11-01,447.66,5000,0.0895,25,156.36,0
BAL8DF16B9380CB,ACC9DA323F8C468,2024-12-01,609.77,5000,0.122,25,152.31,0
BAL991750566A3E,ACC9DA323F8C468,2025-01-01,739.02,5000,0.1478,25,104.82,7
BAL953A6AE9AD2B,ACC9DA323F8C468,2025-02-01,943.35,5000,0.1887,28.3,192.14,9
BALCC9D3C66ECC1,ACC9DA323F8C468,2025-03-01,840.0,5000,0.168,25.2,39.14,0
BAL2076D2647ECE,ACC9DA323F8C468,2025-04-01,721.55,5000,0.1443,25,201.18,0
BAL1DFB8C314531,ACC6846E4CC304E,2022-09-01,1558.87,2000,0.7794,46.77,472.28,0
BAL503933439822,ACC6846E4CC304E,2022-10-01,1798.86,2000,0.8994,53.97,1401.87,1
BAL93D1B77EA7CE,ACC6846E4CC304E,2022-11-01,1948.87,2000,0.9744,58.47,270.04,0
BALFCB08C9B9F4F,ACC6846E4CC304E,2022-12-01,1825.58,2000,0.9128,54.77,1401.21,1
BALE325562A00C1,ACC6846E4CC304E,2023-01-01,1919.64,2000,0.9598,57.59,1163.76,0
BAL5E40E80C381B,ACC6846E4CC304E,2023-02-01,1983.06,2000,0.9915,59.49,1313.06,0
BAL5D3373580CE3,ACC6846E4CC304E,2023-03-01,2000,2000,1.0,60.0,446.38,0
BAL1C692CC3FBCB,ACC6846E4CC304E,2023-04-01,1909.67,2000,0.9548,57.29,857.5,0
BAL7E1894E8428B,ACC6846E4CC304E,2023-05-01,1914.58,2000,0.9573,57.44,1427.08,0
BAL01D04B6215F0,ACC6846E4CC304E,2023-06-01,1745.77,2000,0.8729,52.37,641.39,0
BALF2DD736A6C0B,ACC6846E4CC304E,2023-07-01,1644.12,2000,0.8221,49.32,306.55,0
BAL5C1C880A88DC,ACC6846E4CC304E,2023-08-01,1538.4,2000,0.7692,46.15,189.94,5
BAL4859CD0CA3CE,ACC6846E4CC304E,2023-09-01,1499.28,2000,0.7496,44.98,112.48,1
BAL5C911B954FBF,ACC6846E4CC304E,2023-10-01,1742.43,2000,0.8712,52.27,1571.97,0
BAL7FF24E3A50D0,ACC6846E4CC304E,2023-11-01,1817.35,2000,0.9087,54.52,57.89,0
BAL818E94704280,ACC6846E4CC304E,2023-12-01,2000,2000,1.0,60.0,1694.36,6
BAL570C0CF164C0,ACC6846E4CC304E,2024-01-01,2000,2000,1.0,60.0,1340.37,0
BALA27A55680AFF,ACC6846E4CC304E,2024-02-01,1829.82,2000,0.9149,54.89,761.5,0
BALF842D927128A,ACC6846E4CC304E,2024-03-01,1978.57,2000,0.9893,59.36,374.14,0
BALEA2856F3CE4D,ACC6846E4CC304E,2024-04-01,1900.6,2000,0.9503,57.02,475.77,1
BAL6CF18B42423D,ACC6846E4CC304E,2024-05-01,2000,2000,1.0,60.0,1986.31,3
BAL6DA01CA57734,ACC6846E4CC304E,2024-06-01,2000,2000,1.0,60.0,807.61,10
BALA9F45D8DF168,ACC6846E4CC304E,2024-07-01,2000,2000,1.0,60.0,1921.89,1
BAL171F9D21800B,ACC6846E4CC304E,2024-08-01,2000,2000,1.0,60.0,221.61,6
BALF01C905BDE12,ACC6846E4CC304E,2024-09-01,1968.11,2000,0.9841,59.04,276.76,0
BAL7F706D2A6F11,ACC6846E4CC304E,2024-10-01,2000,2000,1.0,60.0,1664.67,0
BALF14050488485,ACC6846E4CC304E,2024-11-01,2000,2000,1.0,60.0,831.44,4
BAL94EEDE8AF79A,ACC6846E4CC304E,2024-12-01,1952.35,2000,0.9762,58.57,1529.98,3
BAL98B9D27B9007,ACC6846E4CC304E,2025-01-01,1752.76,2000,0.8764,52.58,179.05,3
BALBBBFE54A019B,ACC6846E4CC304E,2025-02-01,1631.19,2000,0.8156,48.94,1473.07,5
BAL08081E76C13E,ACC6846E4CC304E,2025-03-01,1789.64,2000,0.8948,53.69,318.17,0
BALE86887D7ED04,ACC6846E4CC304E,2025-04-01,1955.18,2000,0.9776,58.66,483.11,0
BALE03DD5FD2EFD,ACC15DD50FD9F5E,2022-08-01,197.91,500,0.3958,25,128.76,4
BALBAC22F3FE80B,ACC15DD50FD9F5E,2022-09-01,160.59,500,0.3212,25,152.17,0
BALEAF1D6FA793F,ACC15DD50FD9F5E,2022-10-01,328.73,500,0.6575,25,237.71,0
BAL949179CAFDBE,ACC15DD50FD9F5E,2022-11-01,375.23,500,0.7505,25,58.26,6
BAL6B39B0D50FF3,ACC15DD50FD9F5E,2022-12-01,196.95,500,0.3939,25,154.91,0
BAL02E28DE1A84D,ACC15DD50FD9F5E,2023-01-01,80.47,500,0.1609,25,60.21,0
BALC03A36F6CDB2,ACC15DD50FD9F5E,2023-02-01,347.64,500,0.6953,25,193.63,6
BAL9828BEA70E9B,ACC15DD50FD9F5E,2023-03-01,271.32,500,0.5426,25,43.49,0
BALB935F0FB4ACF,ACC15DD50FD9F5E,2023-04-01,135.04,500,0.2701,25,91.76,2
BALEBEA8312C7ED,ACC15DD50FD9F5E,2023-05-01,394.15,500,0.7883,25,281.48,0
BALC7D1058A77B0,ACC15DD50FD9F5E,2023-06-01,370.32,500,0.7406,25,229.92,0
BAL94FAF7B3464E,ACC15DD50FD9F5E,2023-07-01,293.79,500,0.5876,25,211.21,0
BAL0F59BA585A2B,ACC15DD50FD9F5E,2023-08-01,268.76,500,0.5375,25,146.27,0
BAL0A24266B9BC2,ACC15DD50FD9F5E,2023-09-01,426.86,500,0.8537,25,319.12,0
BAL8D8D1398CD24,ACC15DD50FD9F5E,2023-10-01,500,500,1.0,25,204.01,0
BAL34AF33DAE567,ACC15DD50FD9F5E,2023-11-01,500,500,1.0,25,387.77,0
BALA2E78053E491,ACC15DD50FD9F5E,2023-12-01,500,500,1.0,25,193.1,1
BAL959485574ABD,ACC15DD50FD9F5E,2024-01-01,500,500,1.0,25,171.32,0
BAL4DD72AF8333D,ACC15DD50FD9F5E,2024-02-01,500,500,1.0,25,293.61,4
BAL65DCD63594C3,ACC15DD50FD9F5E,2024-03-01,411.76,500,0.8235,25,130.52,0
BALC2ABA4DC1DC7,ACC15DD50FD9F5E,2024-04-01,429.34,500,0.8587,25,282.35,1
BALD15F2FFB6AB7,ACC15DD50FD9F5E,2024-05-01,500,500,1.0,25,300.18,0
BALDEB3FA3D5BCF,ACC15DD50FD9F5E,2024-06-01,500,500,1.0,25,236.4,0
BAL3D4BB4F7E3FB,ACC15DD50FD9F5E,2024-07-01,500,500,1.0,25,225.95,0
BAL81BA498DD3FD,ACC15DD50FD9F5E,2024-08-01,500,500,1.0,25,169.64,1
BAL64D6AF4107B6,ACC15DD50FD9F5E,2024-09-01,498.18,500,0.9964,25,35.22,0
BAL4D6A5DC4F462,ACC15DD50FD9F5E,2024-10-01,300.1,500,0.6002,25,240.09,0
BAL4EDB7682C045,ACC15DD50FD9F5E,2024-11-01,349.12,500,0.6982,25,206.23,2
BAL90B9F2D2317E,ACC15DD50FD9F5E,2024-12-01,491.91,500,0.9838,25,422.16,0
BALA1E1FFD1AE1F,ACC15DD50FD9F5E,2025-01-01,500,500,1.0,25,116.93,4
BALE22F427A339A,ACC15DD50FD9F5E,2025-02-01,500,500,1.0,25,264.43,0
BALD66394AEDFA5,ACC15DD50FD9F5E,2025-03-01,421.27,500,0.8425,25,357.43,5
BAL7CE0765DB934,ACC15DD50FD9F5E,2025-04-01,480.76,500,0.9615,25,312.09,2
BAL336B6A26C995,ACC4A9304140324,2024-05-01,674.87,1500,0.4499,25,673.08,8
BAL34DE5B8C2CA9,ACC4A9304140324,2024-06-01,621.35,1500,0.4142,25,373.44,4
BAL25E5446A8762,ACC4A9304140324,2024-07-01,426.29,1500,0.2842,25,267.75,1
BAL4D83AB47579E,ACC4A9304140324,2024-08-01,557.73,1500,0.3718,25,299.23,0
BAL361C44688261,ACC4A9304140324,2024-09-01,840.16,1500,0.5601,25.2,121.58,0
BALAA90E6A00511,ACC4A9304140324,2024-10-01,1083.97,1500,0.7226,32.52,65.53,0
BAL37822B079BF1,ACC4A9304140324,2024-11-01,903.51,1500,0.6023,27.11,377.86,8
BALBA1EBE327E0F,ACC4A9304140324,2024-12-01,979.95,1500,0.6533,29.4,886.54,6
BAL08F0D623D890,ACC4A9304140324,2025-01-01,915.23,1500,0.6102,27.46,767.47,1
BAL0DC9048C3353,ACC4A9304140324,2025-02-01,894.51,1500,0.5963,26.84,117.4,1
BAL1FBC3A624326,ACC4A9304140324,2025-03-01,964.32,1500,0.6429,28.93,548.58,6
BAL614A04012472,ACC4A9304140324,2025-04-01,1201.79,1500,0.8012,36.05,973.89,0
BAL58A0E9C16855,ACCAE5DC537D038,2023-10-01,2316.49,5000,0.4633,69.49,1460.06,4
BALA67E1BB3B82B,ACCAE5DC537D038,2023-11-01,2484.94,5000,0.497,74.55,705.86,10
BALB53A63FA4927,ACCAE5DC537D038,2023-12-01,2561.61,5000,0.5123,76.85,1110.5,0
BAL74FDC094688D,ACCAE5DC537D038,2024-01-01,2794.36,5000,0.5589,83.83,123.32,5
BAL8983C9DFECD1,ACCAE5DC537D038,2024-02-01,2779.64,5000,0.5559,83.39,117.7,0
BAL995C7EE9DC7F,ACCAE5DC537D038,2024-03-01,2579.96,5000,0.516,77.4,192.33,0
BAL2D97B3B6B347,ACCAE5DC537D038,2024-04-01,2719.37,5000,0.5439,81.58,350.17,4
BAL640797DC8BF3,ACCAE5DC537D038,2024-05-01,2963.67,5000,0.5927,88.91,2327.07,0
BAL76163E2AB321,ACCAE5DC537D038,2024-06-01,3219.25,5000,0.6439,96.58,3064.1,3
BAL2A0918F34259,ACCAE5DC537D038,2024-07-01,3212.95,5000,0.6426,96.39,398.98,0
BALAFFE64E92379,ACCAE5DC537D038,2024-08-01,3425.68,5000,0.6851,102.77,3355.06,6
BALD3DC3E91FACA,ACCAE5DC537D038,2024-09-01,3558.16,5000,0.7116,106.74,3203.36,0
BAL05A524A3CB9E,ACCAE5DC537D038,2024-10-01,3384.05,5000,0.6768,101.52,2600.08,5
BAL0CDA053A5991,ACCAE5DC537D038,2024-11-01,3641.04,5000,0.7282,109.23,3331.18,0
BAL701642B427A7,ACCAE5DC537D038,2024-12-01,3522.04,5000,0.7044,105.66,3105.88,0
BAL820AB23317A1,ACCAE5DC537D038,2025-01-01,3723.86,5000,0.7448,111.72,224.53,0
BAL518935AAB0D6,ACCAE5DC537D038,2025-02-01,3710.04,5000,0.742,111.3,2586.99,0
BALC42DCA62F1DF,ACCAE5DC537D038,2025-03-01,3533.84,5000,0.7068,106.02,1036.27,0
BAL4F96C3890E14,ACCAE5DC537D038,2025-04-01,3459.87,5000,0.692,103.8,2122.32,12
BAL7DA477F8C68B,ACCAC82550FAC3E,2023-03-01,172.52,500,0.345,25,3.43,32
BAL1B72D5924AC8,ACCAC82550FAC3E,2023-04-01,423.71,500,0.8474,25,5.01,39
BAL51BD16120A2B,ACCAC82550FAC3E,2023-05-01,500,500,1.0,25,2.06,40
BALB76C00F5CC7F,ACCAC82550FAC3E,2023-06-01,500,500,1.0,25,1.58,33
BALEAD47B023B82,ACCAC82550FAC3E,2023-07-01,461.8,500,0.9236,25,4.3,27
BAL6A69E437A3F9,ACCAC82550FAC3E,2023-08-01,330.26,500,0.6605,25,11.66,29
BALF6B266628922,ACCAC82550FAC3E,2023-09-01,500,500,1.0,25,2.3,37
BALA6429F3B6015,ACCAC82550FAC3E,2023-10-01,303.96,500,0.6079,25,2.95,33
BALDD4DFD7C636D,ACCAC82550FAC3E,2023-11-01,500,500,1.0,25,8.09,33
BAL49CD7D2E06C5,ACCAC82550FAC3E,2023-12-01,429.31,500,0.8586,25,3.84,44
BAL3DAE97B666B3,ACCAC82550FAC3E,2024-01-01,500,500,1.0,25,3.79,33
BALF0C4774C5DEF,ACCAC82550FAC3E,2024-02-01,486.18,500,0.9724,25,2.79,44
BALAFBB4703EEB1,ACCAC82550FAC3E,2024-03-01,500,500,1.0,25,2.13,40
BALCBBB34B3C5A8,ACCAC82550FAC3E,2024-04-01,500,500,1.0,25,3.91,27
BAL6601B23E0E4B,ACCAC82550FAC3E,2024-05-01,500,500,1.0,25,1.02,38
BALB21D5ADE804E,ACCAC82550FAC3E,2024-06-01,473.85,500,0.9477,25,1.27,38
BAL4319D38E681F,ACCAC82550FAC3E,2024-07-01,500,500,1.0,25,10.77,35
BALA8EFA9A6DF1A,ACCAC82550FAC3E,2024-08-01,424.57,500,0.8491,25,1.6,35
BALB9BEEB0F684B,ACCAC82550FAC3E,2024-09-01,316.99,500,0.634,25,1.14,43
BAL04FBB3497BA5,ACCAC82550FAC3E,2024-10-01,500,500,1.0,25,2.96,27
BAL0E92534C933F,ACCAC82550FAC3E,2024-11-01,500,500,1.0,25,1.79,41
BAL520F6231D161,ACCAC82550FAC3E,2024-12-01,500,500,1.0,25,3.38,34
BAL2DC2B228E728,ACCAC82550FAC3E,2025-01-01,500,500,1.0,25,9.14,30
BALFBC8FA73C438,ACCAC82550FAC3E,2025-02-01,500,500,1.0,25,4.02,31
BAL8B5DA9F1D863,ACCAC82550FAC3E,2025-03-01,462.36,500,0.9247,25,2.26,34
BALB720303C4B67,ACCAC82550FAC3E,2025-04-01,500,500,1.0,25,1.75,32
BALDBDB5E97AA94,ACCE41F2279BF84,2024-01-01,126.05,1000,0.126,25,36.69,0
BAL76DF20A15A03,ACCE41F2279BF84,2024-02-01,233.52,1000,0.2335,25,118.55,0
BALAFA6C41E32E8,ACCE41F2279BF84,2024-03-01,60.89,1000,0.0609,25,57.88,0
BALE9B5AF9CAC05,ACCE41F2279BF84,2024-04-01,42.53,1000,0.0425,25,35.51,0
BAL35928E6A0820,ACCE41F2279BF84,2024-05-01,0,1000,0.0,25,13.65,0
BALB4CC8A6B6733,ACCE41F2279BF84,2024-06-01,0,1000,0.0,25,19.63,4
BALCA41F59BD1AB,ACCE41F2279BF84,2024-07-01,186.19,1000,0.1862,25,72.96,6
BAL344ECF615694,ACCE41F2279BF84,2024-08-01,412.78,1000,0.4128,25,139.7,0
BAL730146EEB3E7,ACCE41F2279BF84,2024-09-01,629.41,1000,0.6294,25,535.19,5
