payment_id,account_id,payment_date,payment_amount_cad,payment_method,payment_status
PAY47A238BB94B9,ACC9DA323F8C468,2024-01-06,322.88,pad,settled
PAYABAD5F526930,ACC9DA323F8C468,2025-02-16,103.08,interac,settled
PAY834F5CF620BA,ACC9DA323F8C468,2024-09-07,83.47,eft,settled
PAYEB829733BD66,ACC9DA323F8C468,2025-02-12,229.07,eft,returned
PAY09F333F5D471,ACC9DA323F8C468,2023-07-01,472.65,manual,settled
PAYB3458DD1D069,ACC9DA323F8C468,2022-12-24,352.87,pad,returned
PAY5063A66A0F50,ACC9DA323F8C468,2022-11-26,396.44,pad,settled
PAY4083A2012AE3,ACC9DA323F8C468,2023-01-10,268.23,pad,settled
PAY954A48DC7C19,ACC9DA323F8C468,2024-08-14,259.65,manual,settled
PAYB2F527D1E5C4,ACC9DA323F8C468,2022-11-30,136.89,eft,settled
PAYCE8B9455B22B,ACC9DA323F8C468,2024-04-18,168.45,manual,settled
PAY5F1BECE365BF,ACC9DA323F8C468,2022-12-29,209.21,interac,settled
PAY5D06CFC2F019,ACC9DA323F8C468,2024-04-16,173.56,manual,settled
PAY4A4D8DF37AD3,ACC6846E4CC304E,2025-01-09,479.33,manual,settled
PAYC3276D70F780,ACC6846E4CC304E,2025-02-05,446.92,eft,pending
PAYAAC7E22A38B7,ACC6846E4CC304E,2025-03-06,112.29,pad,settled
PAY6292C2B75FF6,ACC6846E4CC304E,2025-03-30,370.61,eft,settled
PAY8A6E15D74862,ACC6846E4CC304E,2024-04-30,337.37,eft,settled
PAYC7779AFC1619,ACC6846E4CC304E,2024-04-14,107.8,eft,settled
PAYAD6729119A2E,ACC6846E4CC304E,2024-12-31,357.73,eft,settled
PAYF184F33EAC7D,ACC6846E4CC304E,2023-12-29,65.79,eft,settled
PAY7B3F0D052F1F,ACC6846E4CC304E,2024-07-08,272.45,pad,settled
PAY3E8AE27DDC74,ACC15DD50FD9F5E,2024-03-19,224.33,eft,settled
PAYBA20581077F5,ACC15DD50FD9F5E,2023-08-30,91.78,interac,settled
PAY4284258FD578,ACC15DD50FD9F5E,2023-04-27,242.88,manual,settled
PAYBF18D79185E9,ACC15DD50FD9F5E,2024-01-18,275.17,pad,settled
PAY28C39113A0DF,ACC15DD50FD9F5E,2024-10-27,330.51,pad,settled
PAY6F89666A0FBB,ACC15DD50FD9F5E,2023-01-15,314.98,pad,settled
PAY4D19D930D60B,ACC15DD50FD9F5E,2023-03-07,483.9,manual,settled
PAY17AF5F6B9E0B,ACC15DD50FD9F5E,2023-03-21,470.14,eft,settled
PAY977159BFDEBC,ACC15DD50FD9F5E,2022-08-16,154.4,eft,settled
PAY8B8D3F02F147,ACC15DD50FD9F5E,2023-09-27,410.8,interac,settled
PAY158986E757C7,ACC15DD50FD9F5E,2024-06-06,108.88,interac,settled
PAYC8440CF23801,ACC15DD50FD9F5E,2024-12-07,47.19,eft,returned
PAY681A352A4319,ACC15DD50FD9F5E,2024-05-18,275.0,eft,settled
PAY346A4BE13DEE,ACC15DD50FD9F5E,2022-08-21,382.21,eft,settled
PAY25FEA5B3FC48,ACC15DD50FD9F5E,2024-04-01,188.38,eft,settled
PAY529BAEAEF1FE,ACC15DD50FD9F5E,2024-08-17,263.78,manual,settled
PAYC7B724E1C2E9,ACC15DD50FD9F5E,2023-06-04,71.42,manual,settled
PAY2C736EF4D690,ACC15DD50FD9F5E,2024-12-02,223.36,interac,settled
PAY07132A5EBCAE,ACC15DD50FD9F5E,2023-12-27,42.68,pad,settled
PAYC63D4255036A,ACC15DD50FD9F5E,2023-04-07,329.12,manual,settled
PAYB9905BCB7DF2,ACC15DD50FD9F5E,2025-03-13,241.57,pad,settled
PAY51FE4E34EA41,ACC15DD50FD9F5E,2023-04-07,202.53,interac,settled
PAY0A964B238538,ACC4A9304140324,2024-09-13,228.31,interac,settled
PAYDBA039442ABF,ACC4A9304140324,2025-01-31,445.15,pad,settled
PAY70798A48439C,ACC4A9304140324,2024-11-25,208.83,eft,settled
PAYA7F9121787E3,ACC4A9304140324,2024-10-06,396.58,eft,settled
PAYDEAA193559E7,ACC4A9304140324,2024-06-17,332.06,manual,settled
PAY77FC827A9247,ACC4A9304140324,2024-08-25,202.42,eft,settled
PAYCEA9CE743DCB,ACC4A9304140324,2024-10-01,70.87,pad,settled
PAY0D4D8E677DA8,ACC4A9304140324,2024-10-01,51.94,pad,pending
PAY14E688F94BB9,ACC4A9304140324,2025-03-07,406.39,pad,settled
PAY045E4B8685A4,ACC4A9304140324,2025-02-08,143.76,pad,settled
PAY3943E4C1C4F6,ACC4A9304140324,2024-09-18,308.83,pad,returned
PAY29727EA2ED5A,ACC4A9304140324,2025-02-15,416.64,manual,settled
PAY401B68CF34C1,ACC4A9304140324,2024-12-07,459.17,eft,settled
PAY14F2B2573FF2,ACCAE5DC537D038,2023-10-27,46.56,eft,settled
PAY3E62C0C3CEEE,ACCAE5DC537D038,2024-09-09,88.41,eft,returned
PAYA1AA9E33AA5A,ACCAE5DC537D038,2023-11-04,323.73,pad,settled
PAY5F2EC1F81C21,ACCAE5DC537D038,2024-12-23,103.37,pad,settled
PAY629003A97CAD,ACCAE5DC537D038,2024-01-18,95.2,eft,settled
PAYDD12A30A0969,ACCAE5DC537D038,2024-04-16,45.01,pad,settled
PAYEEB28FFB28B9,ACCAE5DC537D038,2024-04-05,114.03,interac,settled
PAY73CB575A0BF2,ACCAE5DC537D038,2024-01-04,344.78,pad,settled
PAY2FC7BB05DE2F,ACCAE5DC537D038,2025-03-17,250.45,pad,settled
PAY0583C7F0EF05,ACCAE5DC537D038,2024-06-11,481.1,interac,settled
PAYEED296A67242,ACCAE5DC537D038,2025-01-19,132.3,manual,settled
PAY84EFBA4BBAA1,ACCAC82550FAC3E,2024-04-07,374.37,manual,settled
PAY08C233501B44,ACCAC82550FAC3E,2024-10-16,261.25,pad,settled
PAY974B9EC246DD,ACCAC82550FAC3E,2025-02-01,197.66,interac,settled
PAY24D7501E508F,ACCE41F2279BF84,2024-06-04,409.12,pad,settled
PAY5AD2CE5B75C1,ACCE41F2279BF84,2024-12-11,296.01,eft,settled
PAY3CFCFF8D9B45,ACCE41F2279BF84,2024-03-23,485.48,interac,settled
PAY726014F602D2,ACCE41F2279BF84,2024-02-26,162.24,manual,settled
PAY897E8835149E,ACCE41F2279BF84,2024-06-24,136.76,pad,settled
PAY55E0BA68648E,ACCE41F2279BF84,2024-08-24,372.04,manual,settled
PAYAC3943785F04,ACCE41F2279BF84,2024-12-27,81.45,pad,settled
PAY1B2C58D4BDBE,ACCE41F2279BF84,2024-04-17,197.33,eft,settled
PAYF4564C90B47B,ACCE41F2279BF84,2025-01-10,206.31,interac,settled
PAY2DC059D11F56,ACCE41F2279BF84,2024-10-10,182.68,manual,settled
PAY997ECDAADF66,ACCE41F2279BF84,2024-02-23,72.93,pad,pending
PAY76F2935F1A09,ACCE41F2279BF84,2024-10-26,284.25,manual,settled
PAY9B81BA68041E,ACCB52D07E07279,2024-09-18,161.94,pad,settled
PAY9A0E18E14B83,ACCB52D07E07279,2024-11-12,177.3,interac,pending
PAY34916E266D48,ACCB52D07E07279,2024-10-30,209.76,interac,settled
PAYDE7A36347784,ACCB52D07E07279,2025-03-04,436.54,pad,settled
PAY548183711EAF,ACCB52D07E07279,2025-01-01,263.62,eft,settled
PAYD778C13455DE,ACCB52D07E07279,2024-06-25,474.91,manual,settled
PAYDBE758D77771,ACCB52D07E07279,2024-06-04,50.75,eft,settled
PAY9C077D1E3AB6,ACCB52D07E07279,2024-04-26,156.31,eft,settled
PAY9D07EAE4692F,ACCB52D07E07279,2024-06-29,197.32,manual,settled
PAYD88A29C447D3,ACCB52D07E07279,2024-02-28,458.09,interac,returned
PAY909BA846AD29,ACCB52D07E07279,2024-10-23,186.29,interac,settled
PAYD87CEA1D53CF,ACCB52D07E07279,2024-08-02,298.52,manual,settled
PAY6F4D38750959,ACCE943D30E5135,2024-07-27,98.43,eft,settled
PAY5E4D295A1A67,ACCE943D30E5135,2024-11-23,189.27,eft,settled
PAY9FCD494DB80D,ACCE943D30E5135,2024-12-03,209.75,manual,settled
PAYE95D7E27677B,ACCE943D30E5135,2024-12-12,326.48,interac,settled
PAY3E18B0A1FEE3,ACCF84240B16426,2024-12-22,436.78,interac,settled
PAYF58FEDCD2EC2,ACCF84240B16426,2024-07-28,222.25,eft,settled
PAY7BBC1D166168,ACCF84240B16426,2024-11-07,259.16,interac,settled
PAYFF8989B023A7,ACCF84240B16426,2025-03-16,43.96,pad,settled
PAY0733682E5EF2,ACCF84240B16426,2024-10-24,116.23,interac,settled
PAY7290E919299F,ACCF84240B16426,2024-09-01,63.3,interac,settled
PAYEE8048AC997D,ACC39F2BB587A39,2024-06-12,366.25,eft,settled
PAYC6129A915136,ACC39F2BB587A39,2024-05-25,128.03,manual,settled
PAY6E740096407E,ACC39F2BB587A39,2025-02-09,37.4,eft,returned
PAYFE408B182B34,ACC39F2BB587A39,2025-01-15,396.69,eft,settled
PAY118D3A9ADB9A,ACC39F2BB587A39,2024-11-27,287.19,manual,returned
PAY2508916CC4F1,ACC39F2BB587A39,2024-12-04,434.55,manual,settled
PAY69E711ED3BA0,ACC3E7FF2BA0EBF,2023-12-27,467.2,interac,returned
PAY8BD220637E8B,ACC3E7FF2BA0EBF,2024-09-28,177.21,interac,settled
PAYC5B9AC9B032C,ACC3E7FF2BA0EBF,2022-09-07,340.32,manual,settled
PAY4A7FF0EC695E,ACC3E7FF2BA0EBF,2023-12-16,313.02,eft,settled
PAYEA44BB3F0B9E,ACC3E7FF2BA0EBF,2023-10-28,50.87,pad,settled
PAYC9946CDEEDFD,ACC3E7FF2BA0EBF,2023-08-09,157.72,pad,settled
PAYD864CC492630,ACC3E7FF2BA0EBF,2023-09-09,269.75,pad,settled
PAY3BF5A481720E,ACC3E7FF2BA0EBF,2024-02-02,412.51,manual,settled
PAYB474EC0B593F,ACCF3DD1B45A099,2025-03-08,31.03,pad,settled
PAY012EB4CF0D20,ACCF3DD1B45A099,2024-12-22,272.57,manual,settled
PAY8203875AD95E,ACCF3DD1B45A099,2024-06-26,41.76,interac,settled
PAY457A0EFFEFC0,ACCF3DD1B45A099,2024-07-05,102.14,eft,returned
PAY4CC16F48DDB9,ACCF3DD1B45A099,2024-08-25,205.32,manual,settled
PAY545B57AFF4CE,ACCF3DD1B45A099,2024-08-12,258.32,pad,settled
PAYBDDDD3D79349,ACCF3DD1B45A099,2024-12-20,197.65,eft,settled
PAYC30065943B7A,ACCF3DD1B45A099,2025-03-22,68.69,manual,settled
PAYA8649003F3EC,ACCF3DD1B45A099,2024-12-26,469.42,eft,settled
PAYD6D7AC2CC4EA,ACCF3DD1B45A099,2024-12-31,400.89,interac,settled
PAY827407D8BD1F,ACCF3DD1B45A099,2024-10-11,220.65,manual,settled
PAY9E967C8AB70F,ACCF3DD1B45A099,2024-06-18,417.94,eft,settled
PAY16559026767A,ACCF3DD1B45A099,2025-02-28,44.13,interac,settled
PAYACD6C8FD2512,ACC3CF98F18BB6F,2024-09-15,318.51,interac,returned
PAY3E7E8516C0C8,ACC3CF98F18BB6F,2025-03-29,304.79,pad,settled
PAYFC3613EFB2E8,ACC3CF98F18BB6F,2025-01-21,306.5,manual,settled
PAY785F09280152,ACC3CF98F18BB6F,2024-11-03,96.29,pad,settled
PAYC3F865C6AB0D,ACC3CF98F18BB6F,2024-06-12,235.5,eft,settled
PAY2E315DFF874B,ACC3CF98F18BB6F,2024-08-23,234.85,pad,settled
PAY8CE48331604E,ACC3CF98F18BB6F,2024-11-10,131.4,interac,settled
PAY88F9FDBFF2CC,ACC3CF98F18BB6F,2024-09-05,115.96,pad,settled
PAYD981F9E8D3FC,ACC3CF98F18BB6F,2025-03-04,60.24,eft,settled
PAYF1E3DD6A4102,ACC3CF98F18BB6F,2024-05-12,464.0,interac,settled
PAY56D77F616DE3,ACC3CF98F18BB6F,2024-05-08,459.02,eft,settled
PAY92D930E52AE6,ACC3CF98F18BB6F,2024-12-13,244.54,eft,settled
PAY2D734CF977AE,ACC3CF98F18BB6F,2024-11-16,495.59,interac,settled
PAY3CBB11A3D566,ACC3CF98F18BB6F,2025-02-19,200.97,manual,settled
PAY5FFEE538DA30,ACCC3456E22C99C,2024-04-22,77.81,interac,settled
PAYCFC770172C97,ACCC3456E22C99C,2024-04-29,263.1,interac,settled
PAY1940DC94B4EE,ACCC3456E22C99C,2024-12-02,108.32,manual,settled
PAY000516A36CF5,ACCC3456E22C99C,2025-02-24,499.03,interac,settled
PAY2BBB4C8767AB,ACC40F4D1480271,2025-01-31,146.7,pad,pending
PAYDAF01FA861C6,ACC40F4D1480271,2024-09-01,289.59,eft,settled
PAY7D6CA5770388,ACC40F4D1480271,2024-09-08,77.59,eft,settled
PAY876B357735BF,ACC40F4D1480271,2024-10-24,487.34,eft,settled
PAY72F03E91155D,ACC40F4D1480271,2024-06-02,439.69,interac,settled
PAY5BB9548BA3CC,ACC40F4D1480271,2025-01-03,171.56,pad,settled
PAY6E12B92B0144,ACC40F4D1480271,2024-04-22,26.51,manual,settled
PAY11799B58F7C0,ACC40F4D1480271,2023-12-08,117.96,eft,settled
PAYD62D73DDC378,ACC40F4D1480271,2024-10-20,251.38,interac,settled
PAY4AD5A5ECD7C3,ACC40F4D1480271,2024-10-13,101.72,pad,settled
PAY5C137CD5D0A2,ACC40F4D1480271,2025-01-01,284.65,interac,settled
PAYBD7B00374429,ACC40F4D1480271,2024-02-29,317.14,interac,settled
PAY6BD26045AB06,ACC40F4D1480271,2024-03-14,473.4,manual,settled
PAY60C6A7CF205A,ACC40F4D1480271,2025-03-10,164.91,pad,settled
PAY0E34318BF819,ACC40F4D1480271,2024-12-08,230.93,pad,settled
PAYFB8F26027496,ACC40F4D1480271,2024-01-16,71.83,eft,settled
PAY9551604A5D2D,ACC40F4D1480271,2024-05-21,85.38,interac,settled
PAY793314638A0A,ACC40F4D1480271,2025-02-04,277.29,pad,returned
PAY60F65650AAD2,ACC40F4D1480271,2024-12-24,193.82,eft,settled
PAYBEDD51E3CA9C,ACC40F4D1480271,2024-07-14,403.97,manual,settled
PAYCC9BDF75CAAF,ACC40F4D1480271,2024-10-07,337.16,interac,settled
PAYE7F86C47C7D2,ACC40F4D1480271,2024-01-03,470.9,eft,settled
PAY194A0DCB63FC,ACC40F4D1480271,2025-03-08,303.19,interac,settled
PAY37B323B58C89,ACC40F4D1480271,2024-01-31,298.3,pad,settled
PAYD569D677425A,ACCF0368CCA71A3,2024-05-08,62.98,manual,settled
PAY843A414A1509,ACCF0368CCA71A3,2024-01-20,51.56,eft,pending
PAYC8BA1944846C,ACC1479D3BCBEF5,2023-11-22,157.14,eft,settled
PAY1192F9CDE28C,ACC1479D3BCBEF5,2023-12-22,51.91,eft,settled
PAY24F6C34A3A6F,ACC1479D3BCBEF5,2024-03-23,110.74,interac,settled
PAY0CD6F4C16C19,ACC3A6DD3F8AF6B,2023-09-19,361.58,pad,pending
PAY102DD4E11940,ACC3A6DD3F8AF6B,2025-01-25,202.7,eft,pending
PAY7C87C766560F,ACC3A6DD3F8AF6B,2024-03-07,385.85,interac,settled
PAY84112FC25683,ACC3A6DD3F8AF6B,2023-06-27,27.4,manual,settled
PAY1B879C3F1E02,ACC3A6DD3F8AF6B,2023-09-05,424.49,manual,settled
PAY66B32AD31886,ACC3A6DD3F8AF6B,2024-03-14,277.08,pad,settled
PAYB52FFA3E59C2,ACC3A6DD3F8AF6B,2023-02-24,224.83,pad,settled
PAYDCCD15C47A1C,ACC3A6DD3F8AF6B,2024-10-29,465.98,manual,settled
PAY901A5E01E7AB,ACC3A6DD3F8AF6B,2024-07-04,208.77,interac,settled
PAYBFB4A6C6734B,ACC3A6DD3F8AF6B,2023-07-20,231.23,eft,settled
PAYAB158369305C,ACC3A6DD3F8AF6B,2023-03-16,169.4,manual,returned
PAY9628C1A6AB2D,ACC3A6DD3F8AF6B,2023-05-23,442.97,interac,settled
PAYDB16E6EE1D8C,ACC3A6DD3F8AF6B,2023-04-18,313.48,pad,settled
PAYFBF8EBFB13EC,ACC3A6DD3F8AF6B,2023-03-22,293.01,pad,settled
PAYC5C01818519E,ACC3A6DD3F8AF6B,2023-09-25,401.47,eft,settled
PAYAC74BD07F4D8,ACC3A6DD3F8AF6B,2022-12-26,396.37,pad,settled
PAY998B7F583E9E,ACCD7803D02EDFD,2024-05-22,179.45,interac,settled
PAYC1193A1BB8C1,ACCD7803D02EDFD,2025-03-14,407.19,pad,settled
PAY99A193B5F19D,ACCBC016E68B5F2,2024-12-05,386.44,manual,settled
PAY0851271DC4DB,ACCBC016E68B5F2,2023-09-23,433.75,manual,settled
PAYAFEE13A4170D,ACCB5CCBE70E058,2024-11-26,181.34,eft,settled
PAYFB2EE740BCB5,ACCB5CCBE70E058,2024-01-02,289.09,manual,settled
PAYF1C99BAA21C2,ACCB5CCBE70E058,2025-03-05,243.15,eft,settled
PAY281B90B1D018,ACCB5CCBE70E058,2024-06-10,354.69,eft,settled
PAY54E728B2BC3A,ACCB5CCBE70E058,2025-01-26,56.99,pad,settled
PAYCA4D3667949C,ACCB5CCBE70E058,2023-11-06,345.87,manual,settled
PAYB61C97FCAB7A,ACCB5CCBE70E058,2025-03-29,279.11,eft,settled
PAY63809F7F8B67,ACCB5CCBE70E058,2024-03-17,35.98,pad,settled
PAY98CEE2EA474B,ACCB5CCBE70E058,2025-02-26,198.81,pad,settled
PAYBFC4FC0C9223,ACCB5CCBE70E058,2023-11-23,438.2,pad,returned
PAY83DFD4D73B58,ACCB5CCBE70E058,2024-07-08,468.45,eft,settled
PAY92280937A4EA,ACCB5CCBE70E058,2023-10-05,214.51,pad,settled
PAY9A3584807A21,ACCB5CCBE70E058,2025-03-26,287.73,eft,settled
PAY0E4B09921873,ACCB5CCBE70E058,2025-01-30,492.48,manual,settled
PAY8816DBB05FD2,ACCB5CCBE70E058,2025-02-21,494.44,pad,settled
PAY8BC56D098B22,ACCB5CCBE70E058,2024-06-01,317.04,manual,settled
PAY16BC4FEAD55D,ACCB5CCBE70E058,2024-12-23,202.89,eft,settled
PAYA4BE7AE8AE3E,ACCB5CCBE70E058,2024-10-10,296.39,pad,settled
PAYD365713708FB,ACCB5CCBE70E058,2024-03-31,69.58,interac,settled
PAY76CFF396398D,ACCB5CCBE70E058,2024-07-07,482.99,manual,settled
PAY506A142B7759,ACC3E7A9A549FC4,2025-03-30,395.09,manual,settled
PAY346B609FEFFA,ACC3E7A9A549FC4,2024-05-17,244.4,interac,settled
PAYB9DFC879D07E,ACC3E7A9A549FC4,2025-03-11,326.27,pad,settled
PAY398A0EC51B5A,ACC3E7A9A549FC4,2023-07-16,75.5,pad,settled
PAYB636A8267C13,ACC3E7A9A549FC4,2025-03-01,94.28,pad,returned
PAYD4FF25D95E0A,ACC3E7A9A549FC4,2023-08-02,107.72,manual,settled
PAYD46F596543E2,ACC3E7A9A549FC4,2024-11-29,316.73,interac,settled
PAYB270EA7F27D9,ACC3E7A9A549FC4,2024-12-01,79.76,pad,settled
PAY5E7190E6F951,ACC3E7A9A549FC4,2024-07-05,475.03,eft,settled
PAYD4A7DDCA11CD,ACC3E7A9A549FC4,2025-01-07,213.16,interac,settled
PAY527BE1A7472D,ACC3E7A9A549FC4,2024-08-05,93.5,interac,settled
PAYDB7C82D19F29,ACC3E7A9A549FC4,2025-01-01,397.34,pad,settled
PAY75C64CEE39B3,ACC3E7A9A549FC4,2024-08-09,104.87,eft,settled
PAYD860F0E3F2B0,ACC3E7A9A549FC4,2024-12-13,431.82,interac,settled
PAYDEF7FFD6D06E,ACC3E7A9A549FC4,2024-08-28,86.47,interac,settled
PAYAC04809A187D,ACC3E7A9A549FC4,2023-07-11,230.43,manual,settled
PAY1ADE191B1828,ACC3E7A9A549FC4,2024-03-06,443.27,eft,settled
PAYDB4593E65842,ACC3E7A9A549FC4,2025-01-11,261.44,eft,settled
PAYA62C08694BA9,ACC3E7A9A549FC4,2024-04-26,341.42,manual,settled
PAYBCF4A69D752F,ACC3E7A9A549FC4,2024-06-17,491.8,eft,returned
PAYDD1C413FF8A3,ACC3E7A9A549FC4,2024-11-09,121.78,manual,settled
PAYA8A8EE71CADC,ACC57C40CA65068,2024-09-24,148.67,eft,settled
PAY471260033B7C,ACC57C40CA65068,2023-04-18,157.18,manual,settled
PAY8557A303735A,ACC57C40CA65068,2024-10-14,166.82,manual,settled
PAY67ECE4945EE3,ACC57C40CA65068,2023-05-22,457.3,eft,settled
PAYE119BB19A511,ACC57C40CA65068,2023-09-30,239.69,eft,settled
PAY322FE00E23E5,ACC57C40CA65068,2024-05-28,94.43,interac,settled
PAY9699BD55617F,ACCBFAC67C144C0,2024-10-12,289.42,interac,pending
PAY156FBA4423A4,ACCBFAC67C144C0,2024-11-02,235.28,manual,settled
PAY3C2828664F9A,ACCBFAC67C144C0,2024-10-24,472.16,manual,settled
PAYAFB75E8BCA54,ACCBFAC67C144C0,2025-03-27,57.82,interac,returned
PAYF53FDB363CD7,ACCBFAC67C144C0,2024-06-12,350.91,pad,settled
PAYF9F6F8BB696A,ACCBFAC67C144C0,2024-02-24,46.1,interac,settled
PAY1CBF65865A84,ACCBFAC67C144C0,2024-05-01,410.34,eft,settled
PAY3D78B0C778C8,ACCBFAC67C144C0,2024-04-29,498.36,manual,settled
PAYA5C0BFD2FCD7,ACCBFAC67C144C0,2024-05-25,413.01,eft,settled
PAY3A126BDB988A,ACCBFAC67C144C0,2025-01-18,186.82,pad,settled
PAYB0B53C431BBD,ACCBFAC67C144C0,2024-01-23,401.87,interac,settled
PAY38CB76A7B7C8,ACCBFAC67C144C0,2025-03-27,269.19,eft,returned
PAY6BFC70353A2F,ACCBFAC67C144C0,2024-02-11,137.66,pad,settled
PAYB4C1E05FC74D,ACCBFAC67C144C0,2024-08-31,74.7,interac,returned
PAY4E080757B13E,ACCBFAC67C144C0,2024-06-28,379.7,pad,settled
PAY022C74047759,ACCBFAC67C144C0,2025-02-18,435.36,interac,returned
PAYCAD175AAFE93,ACCBFAC67C144C0,2024-12-02,195.11,manual,settled
PAY5EF80E420EC1,ACCBFAC67C144C0,2024-10-20,70.99,manual,settled
PAY6CF5B371FC8F,ACCA2681E7A2A0C,2024-06-15,358.07,pad,settled
PAYBC603649F5D6,ACCA2681E7A2A0C,2023-10-12,147.68,interac,settled
PAYE90BB6649EA0,ACCA2681E7A2A0C,2023-01-11,400.68,manual,pending
PAYAB6EC9247655,ACCA2681E7A2A0C,2023-04-06,103.41,pad,settled
PAY44765ED71201,ACCA2681E7A2A0C,2023-09-10,157.36,manual,settled
PAY2C2882CF6E2A,ACCA2681E7A2A0C,2024-07-02,498.24,manual,settled
PAY9D8B8267803F,ACCA2681E7A2A0C,2023-08-20,196.86,pad,returned
PAY4539F747F3AF,ACCA2681E7A2A0C,2023-09-10,231.85,eft,returned
PAY8FCFC6846A12,ACCA2681E7A2A0C,2023-04-22,188.85,eft,settled
PAY744FBED32A32,ACCA2681E7A2A0C,2024-06-03,42.95,eft,settled
PAY6DDA31128D9E,ACCA2681E7A2A0C,2024-05-02,153.48,eft,settled
PAY2A632039E996,ACCA2681E7A2A0C,2022-11-04,73.08,manual,settled
PAY7C9D1B69F791,ACCA2681E7A2A0C,2023-08-30,109.83,eft,settled
PAYC2803A0A2702,ACCA2681E7A2A0C,2025-03-06,412.5,interac,settled
PAYFAA6873BFCCB,ACCA2681E7A2A0C,2023-01-21,68.87,pad,settled
PAYA4CE7CF23DCF,ACCA2681E7A2A0C,2024-08-06,33.82,eft,settled
PAYCE1E4BB4C79B,ACCA2681E7A2A0C,2022-09-29,397.27,eft,settled
PAYA14A9C221A24,ACCA2681E7A2A0C,2025-02-14,305.95,pad,settled
PAYCB0BA4B15133,ACCA2681E7A2A0C,2023-01-22,302.93,pad,settled
PAY5EC41B373B6B,ACC7F0A0D8B75A8,2024-11-29,432.8,manual,settled
PAY8454D695B79E,ACC7F0A0D8B75A8,2024-10-17,378.92,manual,settled
PAYDD9C6F6161F0,ACC7F0A0D8B75A8,2024-06-19,400.88,manual,returned
PAY139BFA07186A,ACC7F0A0D8B75A8,2024-01-28,406.79,interac,settled
PAY3636C7D7952F,ACC7F0A0D8B75A8,2025-03-31,295.47,eft,settled
PAYCCC1E9266F1D,ACC7F0A0D8B75A8,2023-10-28,171.63,manual,settled
PAYAF416A69C75D,ACC7F0A0D8B75A8,2024-04-12,235.38,pad,settled
PAYBCF9AEDD4747,ACC7F0A0D8B75A8,2025-01-08,59.82,eft,settled
PAY6905D769A2F4,ACC7F0A0D8B75A8,2025-01-10,119.98,interac,settled
PAYC0069F59EB5D,ACC7F0A0D8B75A8,2023-11-24,145.77,eft,settled
PAY64408134F289,ACC7F0A0D8B75A8,2023-10-05,245.19,eft,settled
PAY284885DB3A5F,ACC7F0A0D8B75A8,2024-11-30,340.19,pad,settled
PAYD9AE029F7F81,ACC7F0A0D8B75A8,2023-09-20,259.94,interac,settled
PAY70E075319255,ACC0A11804F3485,2024-12-09,163.69,manual,settled
PAY4B24D1C32A81,ACC0A11804F3485,2023-12-23,370.43,interac,settled
PAY42CC5BDBC423,ACC0A11804F3485,2023-07-09,222.64,pad,settled
PAY078DE73A519D,ACC0A11804F3485,2024-12-14,88.51,interac,settled
PAY461D5FD8F947,ACC0A11804F3485,2024-08-09,404.23,eft,settled
PAY9D25FB0F9E0B,ACC0A11804F3485,2024-03-04,48.54,eft,settled
PAYF725422FA485,ACC0A11804F3485,2024-10-06,455.21,pad,settled
PAYD740FE4C4420,ACC0A11804F3485,2024-02-05,80.67,interac,settled
PAYBB1B05DECD3C,ACC0A11804F3485,2024-05-18,228.74,manual,returned
PAYC744E1E82219,ACCC7A9FD5E7399,2024-12-18,253.52,eft,settled
PAY5EA3B33D869C,ACCC7A9FD5E7399,2023-08-30,372.75,eft,settled
PAY0D80EA5D3A3D,ACCC7A9FD5E7399,2023-12-12,193.09,manual,settled
PAY2D1B96A04100,ACCC7A9FD5E7399,2024-11-22,315.91,manual,settled
PAY34CFA012960D,ACCC7A9FD5E7399,2024-12-11,247.1,manual,settled
PAY133C3175EB8D,ACCC7A9FD5E7399,2024-06-11,158.15,manual,settled
PAY7B913CB3E4F0,ACCC7A9FD5E7399,2024-05-20,469.37,pad,pending
PAYE06E9ADD0A38,ACCC7A9FD5E7399,2023-07-14,129.38,eft,settled
PAY39877F2C5715,ACCF884367BC00C,2025-03-04,478.73,eft,settled
PAYB1A283A47A65,ACCF884367BC00C,2023-12-25,394.91,interac,settled
PAY7D76E9E6B550,ACCF884367BC00C,2025-02-07,146.53,pad,settled
PAY66F7B4BE9726,ACCF884367BC00C,2023-07-09,439.32,pad,settled
PAY8D0C0DD561F0,ACCF884367BC00C,2023-12-10,353.31,interac,settled
PAY977A0E6974F5,ACCF884367BC00C,2024-04-03,70.17,eft,settled
PAYB1AE7C340A38,ACCF884367BC00C,2024-07-30,116.03,eft,settled
PAY2837082F3995,ACCF884367BC00C,2024-01-28,425.32,eft,settled
PAY4AB3ED553229,ACCF884367BC00C,2024-09-16,116.15,pad,settled
PAY1290EEFDF9EE,ACCF884367BC00C,2023-12-16,215.15,eft,settled
PAY408248B6D3D3,ACCF884367BC00C,2025-01-02,65.66,interac,settled
PAYA99C47EB77B4,ACCF884367BC00C,2024-02-16,122.14,manual,settled
PAYBCE648C27845,ACCF884367BC00C,2023-03-25,42.27,manual,pending
PAY057942A89085,ACCF884367BC00C,2023-09-29,388.66,eft,settled
PAY632F9250E1E3,ACCF884367BC00C,2023-04-11,261.52,eft,pending
PAY3EF55AB86282,ACCF884367BC00C,2024-10-16,182.65,interac,pending
PAYBC844CF93053,ACCF884367BC00C,2023-11-25,453.87,pad,settled
